t_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,energy_J,status
2370.0,99999962727.7028,71099991.16613956,0.0,-31.45341524454237,29999.988817897727,0.0,-877172568.7866361,ok
2380.0,99999962412.50508,71399991.05384605,0.0,-31.586130075659945,29999.988723334904,0.0,-877172568.7866361,ok
2390.0,99999962095.98021,71699990.94060493,0.0,-31.718844906763145,29999.98862837392,0.0,-877172568.7866361,ok
2400.0,99999961778.12819,71999990.8264122,0.0,-31.851559737851915,29999.98853301478,0.0,-877172568.786636,ok
2410.0,99999961458.94902,72299990.7112639,0.0,-31.98427456892619,29999.988437257478,0.0,-877172568.7866364,ok
2420.0,99999961138.4427,72599990.59515603,0.0,-32.11698939998591,29999.988341102016,0.0,-877172568.7866361,ok
2430.0,99999960816.60924,72899990.47808461,0.0,-32.24970423103102,29999.988244548396,0.0,-877172568.7866359,ok
2440.0,99999960493.44862,73199990.36004567,0.0,-32.382419062061444,29999.988147596618,0.0,-877172568.7866361,ok
2450.0,99999960168.96086,73499990.24103522,0.0,-32.51513389307714,29999.988050246677,0.0,-877172568.7866359,ok
2460.0,99999959843.14595,73799990.12104928,0.0,-32.64784872407804,29999.987952498577,0.0,-877172568.786636,ok
2470.0,99999959516.00389,74099990.00008386,0.0,-32.78056355506408,29999.98785435232,0.0,-877172568.7866361,ok
2480.0,99999959187.53468,74399989.878135,0.0,-32.9132783860352,29999.987755807902,0.0,-877172568.7866356,ok
2490.0,99999958857.73833,74699989.75519869,0.0,-33.04599321699135,29999.987656865327,0.0,-877172568.786636,ok
2500.0,99999958526.61482,74999989.63127097,0.0,-33.17870804793246,29999.98755752459,0.0,-877172568.7866361,ok
2510.0,99999958194.16417,75299989.50634786,0.0,-33.31142287885847,29999.987457785694,0.0,-877172568.7866356,ok
2520.0,99999957860.38637,75599989.38042536,0.0,-33.44413770976933,29999.98735764864,0.0,-877172568.7866359,ok
2530.0,99999957525.28142,75899989.25349951,0.0,-33.576852540664966,29999.987257113426,0.0,-877172568.7866356,ok
2540.0,99999957188.84932,76199989.1255663,0.0,-33.70956737154532,29999.98715618005,0.0,-877172568.7866359,ok
2550.0,99999956851.09007,76499988.99662177,0.0,-33.84228220241034,29999.987054848516,0.0,-877172568.7866359,ok
2560.0,99999956512.00368,76799988.86666194,0.0,-33.97499703325995,29999.986953118823,0.0,-877172568.7866359,ok
2570.0,99999956171.59013,77099988.73568282,0.0,-34.10771186409411,29999.986850990972,0.0,-877172568.7866356,ok
2580.0,99999955829.84944,77399988.60368043,0.0,-34.24042669491274,29999.98674846496,0.0,-877172568.7866356,ok
2590.0,99999955486.7816,77699988.47065079,0.0,-34.373141525715795,29999.986645540786,0.0,-877172568.7866356,ok
2600.0,99999955142.38661,77999988.33658992,0.0,-34.50585635650321,29999.986542218456,0.0,-877172568.7866356,ok
2610.0,99999954796.66447,78299988.20149383,0.0,-34.63857118727492,29999.986438497966,0.0,-877172568.7866355,ok
2620.0,99999954449.61519,78599988.06535855,0.0,-34.77128601803087,29999.986334379315,0.0,-877172568.7866356,ok
2630.0,99999954101.23875,78899987.92818008,0.0,-34.904000848771,29999.986229862505,0.0,-877172568.7866358,ok
2640.0,99999953751.53517,79199987.78995447,0.0,-35.036715679495245,29999.986124947536,0.0,-877172568.7866355,ok
2650.0,99999953400.50444,79499987.65067771,0.0,-35.16943051020355,29999.98601963441,0.0,-877172568.7866356,ok
2660.0,99999953048.14656,79799987.51034583,0.0,-35.30214534089584,29999.98591392312,0.0,-877172568.7866359,ok
2670.0,99999952694.46153,80099987.36895485,0.0,-35.43486017157207,29999.98580781367,0.0,-877172568.7866356,ok
2680.0,99999952339.44936,80399987.22650078,0.0,-35.567575002232175,29999.985701306065,0.0,-877172568.7866356,ok
2690.0,99999951983.11003,80699987.08297965,0.0,-35.700289832876095,29999.9855944003,0.0,-877172568.7866356,ok
2700.0,99999951625.44356,80999986.93838747,0.0,-35.83300466350377,29999.98548709637,0.0,-877172568.7866356,ok
2710.0,99999951266.44994,81299986.79272026,0.0,-35.96571949411514,29999.985379394286,0.0,-877172568.7866356,ok
2720.0,99999950906.12917,81599986.64597403,0.0,-36.09843432471015,29999.98527129404,0.0,-877172568.7866356,ok
2730.0,99999950544.48125,81899986.4981448,0.0,-36.231149155288726,29999.985162795638,0.0,-877172568.7866359,ok
2740.0,99999950181.50618,82199986.3492286,0.0,-36.36386398585082,29999.985053899072,0.0,-877172568.7866356,ok
2750.0,99999949817.20396,82499986.19922146,0.0,-36.496578816396365,29999.984944604348,0.0,-877172568.7866359,ok
2760.0,99999949451.5746,82799986.04811937,0.0,-36.6292936469253,29999.984834911465,0.0,-877172568.7866355,ok
2770.0,99999949084.61809,83099985.89591835,0.0,-36.76200847743757,29999.98472482042,0.0,-877172568.7866359,ok
2780.0,99999948716.33443,83399985.74261445,0.0,-36.894723307933106,29999.984614331217,0.0,-877172568.7866359,ok
2790.0,99999948346.72362,83699985.58820365,0.0,-37.02743813841185,29999.984503443855,0.0,-877172568.7866359,ok
2800.0,99999947975.78566,83999985.432682,0.0,-37.16015296887375,29999.984392158334,0.0,-877172568.7866358,ok
2810.0,99999947603.52055,84299985.27604549,0.0,-37.29286779931874,29999.98428047465,0.0,-877172568.7866359,ok
2820.0,99999947229.9283,84599985.11829016,0.0,-37.42558262974676,29999.98416839281,0.0,-877172568.7866358,ok
2830.0,99999946855.0089,84899984.95941202,0.0,-37.55829746015775,29999.98405591281,0.0,-877172568.7866359,ok
2840.0,99999946478.76234,85199984.7994071,0.0,-37.691012290551654,29999.98394303465,0.0,-877172568.786636,ok
2850.0,99999946101.18864,85499984.63827139,0.0,-37.8237271209284,29999.98382975833,0.0,-877172568.7866359,ok
2860.0,99999945722.2878,85799984.47600093,0.0,-37.95644195128794,29999.98371608385,0.0,-877172568.7866359,ok
2870.0,99999945342.0598,86099984.31259175,0.0,-38.08915678163021,29999.983602011212,0.0,-877172568.7866361,ok
2880.0,99999944960.50465,86399984.14803983,0.0,-38.22187161195514,29999.983487540416,0.0,-877172568.7866362,ok
2890.0,99999944577.62236,86699983.98234123,0.0,-38.35458644226268,29999.983372671457,0.0,-877172568.7866361,ok
2900.0,99999944193.41292,86999983.81549194,0.0,-38.48730127255276,29999.98325740434,0.0,-877172568.7866364,ok
2910.0,99999943807.87633,87299983.647488,0.0,-38.62001610282533,29999.983141739063,0.0,-877172568.7866364,ok
2920.0,99999943421.01259,87599983.4783254,0.0,-38.75273093308033,29999.983025675625,0.0,-877172568.7866361,ok
2930.0,99999943032.8217,87899983.30800018,0.0,-38.88544576331769,29999.982909214028,0.0,-877172568.7866366,ok
2940.0,99999942643.30367,88199983.13650835,0.0,-39.01816059353736,29999.982792354273,0.0,-877172568.7866366,ok
2950.0,99999942252.45848,88499982.96384592,0.0,-39.15087542373927,29999.98267509636,0.0,-877172568.7866366,ok
2960.0,99999941860.28615,88799982.79000893,0.0,-39.28359025392337,29999.982557440282,0.0,-877172568.7866366,ok
2970.0,99999941466.78667,89099982.6149934,0.0,-39.41630508408959,29999.982439386047,0.0,-877172568.7866367,ok
2980.0,99999941071.96004,89399982.43879533,0.0,-39.54901991423788,29999.982320933654,0.0,-877172568.7866366,ok
2990.0,99999940675.80626,89699982.26141074,0.0,-39.68173474436817,29999.9822020831,0.0,-877172568.7866366,ok
3000.0,99999940278.32533,89999982.08283566,0.0,-39.814449574480406,29999.982082834387,0.0,-877172568.7866368,ok
3010.0,99999939879.51726,90299981.9030661,0.0,-39.94716440457452,29999.981963187514,0.0,-877172568.7866368,ok
3020.0,99999939479.38203,90599981.72209808,0.0,-40.079879234650456,29999.981843142483,0.0,-877172568.7866366,ok
3030.0,99999939077.91966,90899981.53992762,0.0,-40.212594064708156,29999.98172269929,0.0,-877172568.7866368,ok
3040.0,99999938675.13014,91199981.35655074,0.0,-40.34530889474755,29999.981601857937,0.0,-877172568.7866368,ok
3050.0,99999938271.01347,91499981.17196345,0.0,-40.47802372476859,29999.981480618426,0.0,-877172568.7866371,ok
3060.0,99999937865.56966,91799980.98616178,0.0,-40.61073855477121,29999.981358980756,0.0,-877172568.7866373,ok
3070.0,99999937458.79869,92099980.79914175,0.0,-40.74345338475535,29999.981236944925,0.0,-877172568.7866373,ok
3080.0,99999937050.70058,92399980.61089936,0.0,-40.87616821472095,29999.981114510934,0.0,-877172568.7866373,ok
3090.0,99999936641.27531,92699980.42143063,0.0,-41.00888304466795,29999.980991678785,0.0,-877172568.7866373,ok
3100.0,99999936230.5229,92999980.2307316,0.0,-41.141597874596286,29999.980868448474,0.0,-877172568.7866375,ok
3110.0,99999935818.44334,93299980.03879829,0.0,-41.2743127045059,29999.980744820004,0.0,-877172568.7866377,ok
3120.0,99999935405.03664,93599979.84562668,0.0,-41.40702753439674,29999.980620793376,0.0,-877172568.7866375,ok
3130.0,99999934990.30278,93899979.65121283,0.0,-41.53974236426873,29999.98049636859,0.0,-877172568.7866377,ok
3140.0,99999934574.24178,94199979.45555273,0.0,-41.672457194121826,29999.98037154564,0.0,-877172568.786638,ok
3150.0,99999934156.85362,94499979.2586424,0.0,-41.805172023955954,29999.980246324532,0.0,-877172568.786638,ok
3160.0,99999933738.13832,94799979.06047788,0.0,-41.937886853771055,29999.980120705266,0.0,-877172568.7866379,ok
3170.0,99999933318.09587,95099978.86105518,0.0,-42.07060168356708,29999.979994687837,0.0,-877172568.786638,ok
3180.0,99999932896.72627,95399978.66037032,0.0,-42.20331651334395,29999.97986827225,0.0,-877172568.7866384,ok
3190.0,99999932474.02953,95699978.45841931,0.0,-42.33603134310162,29999.979741458505,0.0,-877172568.7866384,ok
3200.0,99999932050.00565,95999978.25519817,0.0,-42.46874617284002,29999.979614246597,0.0,-877172568.7866381,ok
3210.0,99999931624.65462,96299978.05070291,0.0,-42.6014610025591,29999.97948663653,0.0,-877172568.786638,ok
3220.0,99999931197.97644,96599977.84492958,0.0,-42.73417583225879,29999.979358628305,0.0,-877172568.7866381,ok
3230.0,99999930769.97112,96899977.63787416,0.0,-42.86689066193904,29999.97923022192,0.0,-877172568.7866378,ok
3240.0,99999930340.63864,97199977.42953269,0.0,-42.99960549159978,29999.979101417375,0.0,-877172568.7866375,ok
3250.0,99999929909.97902,97499977.21990119,0.0,-43.132320321240954,29999.97897221467,0.0,-877172568.7866378,ok
3260.0,99999929477.99225,97799977.00897567,0.0,-43.2650351508625,29999.978842613808,0.0,-877172568.7866375,ok
3270.0,99999929044.67833,98099976.79675214,0.0,-43.39774998046436,29999.978712614782,0.0,-877172568.7866373,ok
3280.0,99999928610.03726,98399976.58322664,0.0,-43.530464810046475,29999.978582217598,0.0,-877172568.7866373,ok
3290.0,99999928174.06905,98699976.36839516,0.0,-43.66317963960878,29999.978451422256,0.0,-877172568.7866375,ok
3300.0,99999927736.77368,98999976.15225375,0.0,-43.79589446915121,29999.97832022875,0.0,-877172568.7866372,ok
3310.0,99999927298.15117,99299975.9347984,0.0,-43.92860929867371,29999.978188637087,0.0,-877172568.7866372,ok
3320.0,99999926858.2015,99599975.71602516,0.0,-44.061324128176224,29999.978056647265,0.0,-877172568.7866374,ok
3330.0,99999926416.9247,99899975.49593002,0.0,-44.194038957658684,29999.977924259285,0.0,-877172568.7866373,ok
3340.0,99999925974.32074,100199975.27450901,0.0,-44.326753787121035,29999.977791473142,0.0,-877172568.7866372,ok
3350.0,99999925530.38963,100499975.05175816,0.0,-44.459468616563214,29999.97765828884,0.0,-877172568.786637,ok
3360.0,99999925085.13138,100799974.82767347,0.0,-44.592183445985164,29999.97752470638,0.0,-877172568.7866368,ok
3370.0,99999924638.54597,101099974.60225096,0.0,-44.72489827538682,29999.97739072576,0.0,-877172568.7866368,ok
3380.0,99999924190.63342,101399974.37548666,0.0,-44.85761310476813,29999.977256346978,0.0,-877172568.7866366,ok
3390.0,99999923741.39372,101699974.14737657,0.0,-44.99032793412902,29999.97712157004,0.0,-877172568.7866364,ok
3400.0,99999923290.82687,101999973.91791673,0.0,-45.12304276346944,29999.976986394937,0.0,-877172568.7866366,ok
3410.0,99999922838.93288,102299973.68710315,0.0,-45.25575759278933,29999.976850821677,0.0,-877172568.7866364,ok
3420.0,99999922385.71173,102599973.45493184,0.0,-45.388472422088626,29999.976714850258,0.0,-877172568.7866362,ok
3430.0,99999921931.16344,102899973.22139883,0.0,-45.521187251367266,29999.976578480677,0.0,-877172568.7866366,ok
3440.0,99999921475.288,103199972.98650013,0.0,-45.65390208062519,29999.976441712937,0.0,-877172568.7866364,ok
3450.0,99999921018.0854,103499972.75023176,0.0,-45.78661690986234,29999.97630454704,0.0,-877172568.7866365,ok
3460.0,99999920559.55566,103799972.51258974,0.0,-45.91933173907865,29999.97616698298,0.0,-877172568.7866364,ok
3470.0,99999920099.69878,104099972.27357009,0.0,-46.05204656827407,29999.97602902076,0.0,-877172568.7866362,ok
3480.0,99999919638.51474,104399972.03316882,0.0,-46.18476139744853,29999.975890660382,0.0,-877172568.7866362,ok
3490.0,99999919176.00356,104699971.79138197,0.0,-46.317476226601975,29999.975751901842,0.0,-877172568.7866364,ok
3500.0,99999918712.16522,104999971.54820554,0.0,-46.450191055734344,29999.975612745144,0.0,-877172568.7866364,ok
3510.0,99999918246.99974,105299971.30363555,0.0,-46.58290588484557,29999.975473190287,0.0,-877172568.7866361,ok
3520.0,99999917780.50711,105599971.05766802,0.0,-46.71562071393561,29999.975333237267,0.0,-877172568.7866361,ok
3530.0,99999917312.68733,105899970.81029896,0.0,-46.84833554300438,29999.97519288609,0.0,-877172568.7866361,ok
3540.0,99999916843.5404,106199970.5615244,0.0,-46.98105037205184,29999.975052136753,0.0,-877172568.786636,ok
3550.0,99999916373.06633,106499970.31134036,0.0,-47.11376520107792,29999.97491098926,0.0,-877172568.786636,ok
3560.0,99999915901.2651,106799970.05974285,0.0,-47.24648003008256,29999.9747694436,0.0,-877172568.786636,ok
3570.0,99999915428.13673,107099969.8067279,0.0,-47.3791948590657,29999.974627499785,0.0,-877172568.7866356,ok
3580.0,99999914953.68121,107399969.55229153,0.0,-47.51190968802728,29999.97448515781,0.0,-877172568.7866359,ok
3590.0,99999914477.89854,107699969.29642974,0.0,-47.64462451696724,29999.974342417674,0.0,-877172568.7866359,ok
3600.0,99999914000.78873,107999969.03913856,0.0,-47.77733934588552,29999.97419927938,0.0,-877172568.7866358,ok
3610.0,99999913522.35176,108299968.780414,0.0,-47.91005417478206,29999.974055742925,0.0,-877172568.7866356,ok
3620.0,99999913042.58765,108599968.5202521,0.0,-48.042769003656794,29999.97391180831,0.0,-877172568.7866359,ok
3630.0,99999912561.49638,108899968.25864884,0.0,-48.17548383250967,29999.973767475534,0.0,-877172568.7866356,ok
3640.0,99999912079.07797,109199967.99560027,0.0,-48.30819866134062,29999.973622744597,0.0,-877172568.7866359,ok
3650.0,99999911595.33241,109499967.7311024,0.0,-48.44091349014958,29999.973477615502,0.0,-877172568.7866359,ok
3660.0,99999911110.2597,109799967.46515125,0.0,-48.57362831893651,29999.973332088248,0.0,-877172568.7866356,ok
3670.0,99999910623.85985,110099967.19774283,0.0,-48.706343147701325,29999.97318616283,0.0,-877172568.7866356,ok
3680.0,99999910136.13284,110399966.92887318,0.0,-48.83905797644398,29999.973039839257,0.0,-877172568.7866359,ok
3690.0,99999909647.07869,110699966.6585383,0.0,-48.97177280516441,29999.972893117523,0.0,-877172568.7866358,ok
3700.0,99999909156.69739,110999966.3867342,0.0,-49.10448763386256,29999.972745997627,0.0,-877172568.7866356,ok
3710.0,99999908664.98894,111299966.11345692,0.0,-49.23720246253836,29999.972598479573,0.0,-877172568.7866356,ok
3720.0,99999908171.95334,111599965.83870247,0.0,-49.36991729119176,29999.97245056336,0.0,-877172568.7866356,ok
3730.0,99999907677.59059,111899965.56246686,0.0,-49.50263211982269,29999.972302248985,0.0,-877172568.7866359,ok
3740.0,99999907181.9007,112199965.28474613,0.0,-49.6353469484311,29999.97215353645,0.0,-877172568.7866359,ok
3750.0,99999906684.88365,112499965.00553627,0.0,-49.76806177701692,29999.97200442576,0.0,-877172568.7866356,ok
3760.0,99999906186.53946,112799964.72483332,0.0,-49.90077660558009,29999.971854916905,0.0,-877172568.7866359,ok
3770.0,99999905686.86812,113099964.44263329,0.0,-50.033491434120556,29999.97170500989,0.0,-877172568.7866358,ok
3780.0,99999905185.86963,113399964.1589322,0.0,-50.166206262638255,29999.97155470472,0.0,-877172568.7866359,ok
3790.0,99999904683.54399,113699963.87372606,0.0,-50.298921091133124,29999.971404001386,0.0,-877172568.7866359,ok
3800.0,99999904179.8912,113999963.58701089,0.0,-50.4316359196051,29999.971252899893,0.0,-877172568.7866359,ok
3810.0,99999903674.91127,114299963.29878272,0.0,-50.56435074805413,29999.971101400242,0.0,-877172568.786636,ok
3820.0,99999903168.60419,114599963.00903757,0.0,-50.69706557648015,29999.97094950243,0.0,-877172568.7866356,ok
3830.0,99999902660.96996,114899962.71777144,0.0,-50.829780404883095,29999.970797206457,0.0,-877172568.7866356,ok
3840.0,99999902152.00858,115199962.42498037,0.0,-50.96249523326291,29999.970644512327,0.0,-877172568.7866359,ok
3850.0,99999901641.72005,115499962.13066037,0.0,-51.09521006161954,29999.970491420034,0.0,-877172568.7866361,ok
3860.0,99999901130.10437,115799961.83480746,0.0,-51.22792488995292,29999.970337929582,0.0,-877172568.7866361,ok
3870.0,99999900617.16154,116099961.53741764,0.0,-51.36063971826298,29999.97018404097,0.0,-877172568.7866358,ok
3880.0,99999900102.89157,116399961.23848695,0.0,-51.493354546549675,29999.970029754197,0.0,-877172568.7866362,ok
3890.0,99999899587.29445,116699960.9380114,0.0,-51.626069374812936,29999.969875069266,0.0,-877172568.7866361,ok
3900.0,99999899070.37018,116999960.635987,0.0,-51.758784203052706,29999.969719986173,0.0,-877172568.7866362,ok
3910.0,99999898552.11876,117299960.33240978,0.0,-51.89149903126892,29999.96956450492,0.0,-877172568.786636,ok
3920.0,99999898032.54019,117599960.02727577,0.0,-52.024213859461526,29999.96940862551,0.0,-877172568.7866362,ok
3930.0,99999897511.63448,117899959.72058097,0.0,-52.156928687630455,29999.96925234794,0.0,-877172568.7866361,ok
3940.0,99999896989.40161,118199959.4123214,0.0,-52.28964351577565,29999.969095672208,0.0,-877172568.7866361,ok
3950.0,99999896465.8416,118499959.10249309,0.0,-52.42235834389705,29999.96893859832,0.0,-877172568.7866359,ok
3960.0,99999895940.95444,118799958.79109205,0.0,-52.5550731719946,29999.968781126267,0.0,-877172568.7866364,ok
3970.0,99999895414.74013,119099958.47811429,0.0,-52.68778800006823,29999.968623256056,0.0,-877172568.7866364,ok
3980.0,99999894887.19867,119399958.16355585,0.0,-52.82050282811788,29999.968464987684,0.0,-877172568.7866364,ok
3990.0,99999894358.33006,119699957.84741272,0.0,-52.9532176561435,29999.968306321152,0.0,-877172568.7866367,ok
4000.0,99999893828.13431,119999957.52968094,0.0,-53.08593248414502,29999.968147256463,0.0,-877172568.7866364,ok
4010.0,99999893296.6114,120299957.21035652,0.0,-53.218647312122386,29999.96798779361,0.0,-877172568.7866367,ok
4020.0,99999892763.76135,120599956.88943549,0.0,-53.35136214007553,29999.9678279326,0.0,-877172568.7866366,ok
4030.0,99999892229.58415,120899956.56691384,0.0,-53.484076968004395,29999.96766767343,0.0,-877172568.7866368,ok
4040.0,99999891694.0798,121199956.24278763,0.0,-53.616791795908924,29999.9675070161,0.0,-877172568.7866365,ok
4050.0,99999891157.2483,121499955.91705285,0.0,-53.74950662378905,29999.96734596061,0.0,-877172568.7866368,ok
4060.0,99999890619.08966,121799955.58970553,0.0,-53.882221451644725,29999.967184506957,0.0,-877172568.7866372,ok
